Timestamp	Source Workgroup	Source IP	Source Port	Destination Workgroup	Destination IP	Destination Port	Application	Protocol	Packet Size(B)
2010-12-01 23:30:16	Atlanta	10.0.0.1	61027	Texas	10.0.0.29	80	HTTP	UDP	4171
2010-12-01 23:30:17	Atlanta	10.0.0.1	50177	Texas	10.0.0.30	80	HTTP	UDP	4771
2010-12-01 23:30:18	Atlanta	10.0.0.1	59905	Texas	10.0.0.28	80	HTTP	UDP	3647
2010-12-01 23:30:19	Atlanta	10.0.0.1	49277	Texas	10.0.0.29	80	HTTP	UDP	5668
2010-12-01 23:30:20	Atlanta	10.0.0.1	49511	Texas	10.0.0.30	80	HTTP	UDP	3099
2010-12-01 23:30:21	Atlanta	10.0.0.1	52262	Texas	10.0.0.29	80	HTTP	UDP	3419
2010-12-01 23:30:22	Atlanta	10.0.0.1	53419	Texas	10.0.0.27	80	HTTP	UDP	5462
2010-12-01 23:30:23	Atlanta	10.0.0.1	55523	Texas	10.0.0.25	80	HTTP	UDP	5868
2010-12-01 23:30:24	Atlanta	10.0.0.1	63666	Texas	10.0.0.29	80	HTTP	UDP	4088
2010-12-01 23:30:25	Atlanta	10.0.0.1	64579	Texas	10.0.0.30	80	HTTP	UDP	2746
2010-12-01 23:30:26	Atlanta	10.0.0.1	57317	Texas	10.0.0.28	80	HTTP	UDP	5232
2010-12-01 23:30:27	Atlanta	10.0.0.1	60054	Texas	10.0.0.25	80	HTTP	UDP	4153
2010-12-01 23:30:28	Atlanta	10.0.0.1	64366	Texas	10.0.0.30	80	HTTP	UDP	3486
2010-12-01 23:30:29	Atlanta	10.0.0.1	61542	Texas	10.0.0.26	80	HTTP	UDP	3758
2010-12-01 23:30:30	Atlanta	10.0.0.1	62349	Texas	10.0.0.27	80	HTTP	UDP	4273
2010-12-01 23:30:31	Atlanta	10.0.0.1	65128	Texas	10.0.0.25	80	HTTP	UDP	3019
2010-12-01 23:30:32	Atlanta	10.0.0.1	64219	Texas	10.0.0.27	80	HTTP	UDP	4179
2010-12-01 23:30:33	Atlanta	10.0.0.1	64710	Texas	10.0.0.29	80	HTTP	UDP	2480
2010-12-01 23:30:34	Atlanta	10.0.0.1	51983	Texas	10.0.0.30	80	HTTP	UDP	3196
2010-12-01 23:30:35	Atlanta	10.0.0.1	59205	Texas	10.0.0.30	80	HTTP	UDP	5710
2010-12-01 23:30:36	Atlanta	10.0.0.1	56760	Texas	10.0.0.28	80	HTTP	UDP	5034
2010-12-01 23:30:37	Atlanta	10.0.0.1	58176	Texas	10.0.0.29	80	HTTP	UDP	4379
2010-12-01 23:30:38	Atlanta	10.0.0.1	55173	Texas	10.0.0.29	80	HTTP	UDP	4179
2010-12-01 23:30:39	Atlanta	10.0.0.1	52453	Texas	10.0.0.25	80	HTTP	UDP	5204
2010-12-01 23:30:40	Atlanta	10.0.0.1	56275	Texas	10.0.0.25	80	HTTP	UDP	3625
2010-12-01 23:30:41	Atlanta	10.0.0.1	56017	Texas	10.0.0.28	80	HTTP	UDP	3345
2010-12-01 23:30:42	Atlanta	10.0.0.1	55324	Texas	10.0.0.25	80	HTTP	UDP	2079
2010-12-01 23:30:43	Atlanta	10.0.0.1	50129	Texas	10.0.0.28	80	HTTP	UDP	4414
2010-12-01 23:30:44	Atlanta	10.0.0.1	49211	Texas	10.0.0.29	80	HTTP	UDP	3592
2010-12-01 23:30:45	Atlanta	10.0.0.1	58964	Texas	10.0.0.30	80	HTTP	UDP	2660
2010-12-01 23:30:46	Atlanta	10.0.0.1	64411	Texas	10.0.0.26	80	HTTP	UDP	3317
2010-12-01 23:30:47	Atlanta	10.0.0.1	64002	Texas	10.0.0.27	80	HTTP	UDP	5258
2010-12-01 23:30:48	Atlanta	10.0.0.1	50204	Texas	10.0.0.28	80	HTTP	UDP	5506
2010-12-01 23:30:49	Atlanta	10.0.0.1	53898	Texas	10.0.0.28	80	HTTP	UDP	4934
2010-12-01 23:30:50	Atlanta	10.0.0.1	56007	Texas	10.0.0.27	80	HTTP	UDP	4638
2010-12-01 23:30:51	Atlanta	10.0.0.1	54087	Texas	10.0.0.27	80	HTTP	UDP	5072
2010-12-01 23:30:52	Atlanta	10.0.0.1	56950	Texas	10.0.0.30	80	HTTP	UDP	4021
2010-12-01 23:30:53	Atlanta	10.0.0.1	61443	Texas	10.0.0.30	80	HTTP	UDP	4670
2010-12-01 23:30:54	Atlanta	10.0.0.1	53282	Texas	10.0.0.29	80	HTTP	UDP	4135
2010-12-01 23:30:55	Atlanta	10.0.0.1	53630	Texas	10.0.0.25	80	HTTP	UDP	2326
2010-12-01 23:30:56	Atlanta	10.0.0.1	53440	Texas	10.0.0.29	80	HTTP	UDP	3326
2010-12-01 23:30:57	Atlanta	10.0.0.1	49253	Texas	10.0.0.29	80	HTTP	UDP	2479
2010-12-01 23:30:58	Atlanta	10.0.0.1	56638	Texas	10.0.0.26	80	HTTP	UDP	2319
2010-12-01 23:30:59	Atlanta	10.0.0.1	57495	Texas	10.0.0.28	80	HTTP	UDP	5775
2010-12-01 23:31:00	Atlanta	10.0.0.1	64679	Texas	10.0.0.27	80	HTTP	UDP	4252
2010-12-01 23:31:01	Atlanta	10.0.0.1	49731	Texas	10.0.0.30	80	HTTP	UDP	3935
2010-12-01 23:31:02	Atlanta	10.0.0.1	54260	Texas	10.0.0.27	80	HTTP	UDP	4879
2010-12-01 23:31:03	Atlanta	10.0.0.1	62150	Texas	10.0.0.28	80	HTTP	UDP	4165
2010-12-01 23:31:04	Atlanta	10.0.0.1	53895	Texas	10.0.0.29	80	HTTP	UDP	5501
2010-12-01 23:31:05	Atlanta	10.0.0.1	55269	Texas	10.0.0.30	80	HTTP	UDP	3996
2010-12-01 23:31:06	Atlanta	10.0.0.1	61212	Texas	10.0.0.30	80	HTTP	UDP	5072
2010-12-01 23:31:07	Atlanta	10.0.0.1	50396	Texas	10.0.0.26	80	HTTP	UDP	3009
2010-12-01 23:31:08	Atlanta	10.0.0.1	60828	Texas	10.0.0.25	80	HTTP	UDP	4977
2010-12-01 23:31:09	Atlanta	10.0.0.1	56676	Texas	10.0.0.29	80	HTTP	UDP	4902
2010-12-01 23:31:10	Atlanta	10.0.0.1	53239	Texas	10.0.0.28	80	HTTP	UDP	5888
2010-12-01 23:31:11	Atlanta	10.0.0.1	50064	Texas	10.0.0.28	80	HTTP	UDP	2997
2010-12-01 23:31:12	Atlanta	10.0.0.1	52475	Texas	10.0.0.25	80	HTTP	UDP	2263
2010-12-01 23:31:13	Atlanta	10.0.0.1	63272	Texas	10.0.0.30	80	HTTP	UDP	4327
2010-12-01 23:31:14	Atlanta	10.0.0.1	63265	Texas	10.0.0.26	80	HTTP	UDP	2378
2010-12-01 23:31:15	Atlanta	10.0.0.1	52228	Texas	10.0.0.27	80	HTTP	UDP	2231
2010-12-01 23:31:16	Atlanta	10.0.0.1	60745	Texas	10.0.0.27	80	HTTP	UDP	2734
2010-12-01 23:31:17	Atlanta	10.0.0.1	64247	Texas	10.0.0.29	80	HTTP	UDP	2221
2010-12-01 23:31:18	Atlanta	10.0.0.1	56769	Texas	10.0.0.29	80	HTTP	UDP	5925
2010-12-01 23:31:19	Atlanta	10.0.0.1	63204	Texas	10.0.0.26	80	HTTP	UDP	5127
2010-12-01 23:31:20	Atlanta	10.0.0.1	64412	Texas	10.0.0.26	80	HTTP	UDP	5014
2010-12-01 23:31:21	Atlanta	10.0.0.1	54571	Texas	10.0.0.28	80	HTTP	UDP	2272
2010-12-01 23:31:22	Atlanta	10.0.0.1	50436	Texas	10.0.0.26	80	HTTP	UDP	4501
2010-12-01 23:31:23	Atlanta	10.0.0.1	49449	Texas	10.0.0.25	80	HTTP	UDP	3657
2010-12-01 23:31:24	Atlanta	10.0.0.1	57005	Texas	10.0.0.27	80	HTTP	UDP	5309
2010-12-01 23:31:25	Atlanta	10.0.0.1	55088	Texas	10.0.0.27	80	HTTP	UDP	5565
2010-12-01 23:31:26	Atlanta	10.0.0.1	51081	Texas	10.0.0.27	80	HTTP	UDP	5634
2010-12-01 23:31:27	Atlanta	10.0.0.1	54064	Texas	10.0.0.28	80	HTTP	UDP	2172
2010-12-01 23:31:28	Atlanta	10.0.0.1	59361	Texas	10.0.0.25	80	HTTP	UDP	4647
2010-12-01 23:31:29	Atlanta	10.0.0.1	50968	Texas	10.0.0.30	80	HTTP	UDP	4496
2010-12-01 23:31:30	Atlanta	10.0.0.1	61794	Texas	10.0.0.25	80	HTTP	UDP	3149
2010-12-01 23:31:31	Atlanta	10.0.0.1	62199	Texas	10.0.0.29	80	HTTP	UDP	4414
2010-12-01 23:31:32	Atlanta	10.0.0.1	59721	Texas	10.0.0.25	80	HTTP	UDP	4849
2010-12-01 23:31:33	Atlanta	10.0.0.1	49387	Texas	10.0.0.25	80	HTTP	UDP	3135
2010-12-01 23:31:34	Atlanta	10.0.0.1	64271	Texas	10.0.0.29	80	HTTP	UDP	5392
2010-12-01 23:31:35	Atlanta	10.0.0.1	65437	Texas	10.0.0.29	80	HTTP	UDP	4969
2010-12-01 23:31:36	Atlanta	10.0.0.1	50250	Texas	10.0.0.29	80	HTTP	UDP	5482
2010-12-01 23:31:37	Atlanta	10.0.0.1	62278	Texas	10.0.0.29	80	HTTP	UDP	3013
2010-12-01 23:31:38	Atlanta	10.0.0.1	50135	Texas	10.0.0.29	80	HTTP	UDP	3875
2010-12-01 23:31:39	Atlanta	10.0.0.1	50279	Texas	10.0.0.26	80	HTTP	UDP	3857
2010-12-01 23:31:40	Atlanta	10.0.0.1	60337	Texas	10.0.0.27	80	HTTP	UDP	3723
2010-12-01 23:31:41	Atlanta	10.0.0.1	63149	Texas	10.0.0.29	80	HTTP	UDP	4414
2010-12-01 23:31:42	Atlanta	10.0.0.1	65217	Texas	10.0.0.25	80	HTTP	UDP	5700
2010-12-01 23:31:43	Atlanta	10.0.0.1	65246	Texas	10.0.0.30	80	HTTP	UDP	3990
2010-12-01 23:31:44	Atlanta	10.0.0.1	53063	Texas	10.0.0.29	80	HTTP	UDP	3790
2010-12-01 23:31:45	Atlanta	10.0.0.1	65128	Texas	10.0.0.30	80	HTTP	UDP	3156
2010-12-01 23:31:46	Atlanta	10.0.0.1	64702	Texas	10.0.0.29	80	HTTP	UDP	3171
2010-12-01 23:31:47	Atlanta	10.0.0.1	51859	Texas	10.0.0.27	80	HTTP	UDP	4925
2010-12-01 23:31:48	Atlanta	10.0.0.1	63618	Texas	10.0.0.25	80	HTTP	UDP	2875
2010-12-01 23:31:49	Atlanta	10.0.0.1	55068	Texas	10.0.0.26	80	HTTP	UDP	2891
2010-12-01 23:31:50	Atlanta	10.0.0.1	60230	Texas	10.0.0.27	80	HTTP	UDP	2168
2010-12-01 23:31:51	Atlanta	10.0.0.1	51118	Texas	10.0.0.28	80	HTTP	UDP	5327
2010-12-01 23:31:52	Atlanta	10.0.0.1	52946	Texas	10.0.0.25	80	HTTP	UDP	5340
2010-12-01 23:31:53	Atlanta	10.0.0.1	50207	Texas	10.0.0.28	80	HTTP	UDP	4802
2010-12-01 23:31:54	Atlanta	10.0.0.1	63395	Texas	10.0.0.27	80	HTTP	UDP	5041
2010-12-01 23:31:55	Atlanta	10.0.0.1	51594	Texas	10.0.0.25	80	HTTP	UDP	4034
2010-12-01 23:31:56	Atlanta	10.0.0.1	57734	Texas	10.0.0.26	80	HTTP	UDP	3990
2010-12-01 23:31:57	Atlanta	10.0.0.1	51717	Texas	10.0.0.25	80	HTTP	UDP	2611
2010-12-01 23:31:58	Atlanta	10.0.0.1	60987	Texas	10.0.0.27	80	HTTP	UDP	2563
2010-12-01 23:31:59	Atlanta	10.0.0.1	53737	Texas	10.0.0.28	80	HTTP	UDP	5810
2010-12-01 23:32:00	Atlanta	10.0.0.1	59365	Texas	10.0.0.30	80	HTTP	UDP	2366
2010-12-01 23:32:01	Atlanta	10.0.0.1	61255	Texas	10.0.0.25	80	HTTP	UDP	4179
2010-12-01 23:32:02	Atlanta	10.0.0.1	60042	Texas	10.0.0.30	80	HTTP	UDP	5911
2010-12-01 23:32:03	Atlanta	10.0.0.1	64649	Texas	10.0.0.29	80	HTTP	UDP	4359
2010-12-01 23:32:04	Atlanta	10.0.0.1	52784	Texas	10.0.0.28	80	HTTP	UDP	4478
2010-12-01 23:32:05	Atlanta	10.0.0.1	51000	Texas	10.0.0.29	80	HTTP	UDP	4787
2010-12-01 23:32:06	Atlanta	10.0.0.1	55785	Texas	10.0.0.28	80	HTTP	UDP	2757
2010-12-01 23:32:07	Atlanta	10.0.0.1	52545	Texas	10.0.0.29	80	HTTP	UDP	4849
2010-12-01 23:32:08	Atlanta	10.0.0.1	53041	Texas	10.0.0.25	80	HTTP	UDP	4717
2010-12-01 23:32:09	Atlanta	10.0.0.1	56784	Texas	10.0.0.30	80	HTTP	UDP	4549
2010-12-01 23:32:10	Atlanta	10.0.0.1	61366	Texas	10.0.0.27	80	HTTP	UDP	4801
2010-12-01 23:32:11	Atlanta	10.0.0.1	51827	Texas	10.0.0.26	80	HTTP	UDP	2819
2010-12-01 23:32:12	Atlanta	10.0.0.1	57950	Texas	10.0.0.28	80	HTTP	UDP	2125
2010-12-01 23:32:13	Atlanta	10.0.0.1	65439	Texas	10.0.0.27	80	HTTP	UDP	4032
2010-12-01 23:32:14	Atlanta	10.0.0.1	54184	Texas	10.0.0.28	80	HTTP	UDP	3306
2010-12-01 23:32:15	Atlanta	10.0.0.1	56505	Texas	10.0.0.25	80	HTTP	UDP	5284
2010-12-01 23:32:16	Atlanta	10.0.0.1	51770	Texas	10.0.0.25	80	HTTP	UDP	4744
2010-12-01 23:32:17	Atlanta	10.0.0.1	65072	Texas	10.0.0.26	80	HTTP	UDP	4153
2010-12-01 23:32:18	Atlanta	10.0.0.1	58809	Texas	10.0.0.29	80	HTTP	UDP	3135
2010-12-01 23:32:19	Atlanta	10.0.0.1	56167	Texas	10.0.0.29	80	HTTP	UDP	5004
2010-12-01 23:32:20	Atlanta	10.0.0.1	60502	Texas	10.0.0.28	80	HTTP	UDP	4501
2010-12-01 23:32:21	Atlanta	10.0.0.1	49402	Texas	10.0.0.28	80	HTTP	UDP	2312
2010-12-01 23:32:22	Atlanta	10.0.0.1	63766	Texas	10.0.0.29	80	HTTP	UDP	3480
2010-12-01 23:32:23	Atlanta	10.0.0.1	53118	Texas	10.0.0.29	80	HTTP	UDP	3789
2010-12-01 23:32:24	Atlanta	10.0.0.1	63214	Texas	10.0.0.29	80	HTTP	UDP	5232
2010-12-01 23:32:25	Atlanta	10.0.0.1	53701	Texas	10.0.0.30	80	HTTP	UDP	3875
2010-12-01 23:32:26	Atlanta	10.0.0.1	57085	Texas	10.0.0.26	80	HTTP	UDP	4041
2010-12-01 23:32:27	Atlanta	10.0.0.1	55509	Texas	10.0.0.28	80	HTTP	UDP	4189
2010-12-01 23:32:28	Atlanta	10.0.0.1	62648	Texas	10.0.0.29	80	HTTP	UDP	4849
2010-12-01 23:32:29	Atlanta	10.0.0.1	64419	Texas	10.0.0.25	80	HTTP	UDP	5009
2010-12-01 23:32:30	Atlanta	10.0.0.1	64494	Texas	10.0.0.30	80	HTTP	UDP	2391
2010-12-01 23:32:31	Atlanta	10.0.0.1	63422	Texas	10.0.0.27	80	HTTP	UDP	4774
2010-12-01 23:32:32	Atlanta	10.0.0.1	59952	Texas	10.0.0.28	80	HTTP	UDP	4644
2010-12-01 23:32:33	Atlanta	10.0.0.1	59513	Texas	10.0.0.27	80	HTTP	UDP	5720
2010-12-01 23:32:34	Atlanta	10.0.0.1	63763	Texas	10.0.0.25	80	HTTP	UDP	2579
2010-12-01 23:32:35	Atlanta	10.0.0.1	59039	Texas	10.0.0.27	80	HTTP	UDP	3860
2010-12-01 23:32:36	Atlanta	10.0.0.1	49564	Texas	10.0.0.25	80	HTTP	UDP	4683
2010-12-01 23:32:37	Atlanta	10.0.0.1	49845	Texas	10.0.0.28	80	HTTP	UDP	5371
2010-12-01 23:32:38	Atlanta	10.0.0.1	61084	Texas	10.0.0.30	80	HTTP	UDP	2617
2010-12-01 23:32:39	Atlanta	10.0.0.1	50344	Texas	10.0.0.28	80	HTTP	UDP	5946
2010-12-01 23:32:40	Atlanta	10.0.0.1	54168	Texas	10.0.0.30	80	HTTP	UDP	5268
2010-12-01 23:32:41	Atlanta	10.0.0.1	61089	Texas	10.0.0.30	80	HTTP	UDP	5082
2010-12-01 23:32:42	Atlanta	10.0.0.1	49692	Texas	10.0.0.26	80	HTTP	UDP	2963
2010-12-01 23:32:43	Atlanta	10.0.0.1	59905	Texas	10.0.0.30	80	HTTP	UDP	2403
2010-12-01 23:32:44	Atlanta	10.0.0.1	52396	Texas	10.0.0.27	80	HTTP	UDP	3814
2010-12-01 23:32:45	Atlanta	10.0.0.1	64420	Texas	10.0.0.29	80	HTTP	UDP	2694
2010-12-01 23:32:46	Atlanta	10.0.0.1	59262	Texas	10.0.0.25	80	HTTP	UDP	5019
2010-12-01 23:32:47	Atlanta	10.0.0.1	54399	Texas	10.0.0.29	80	HTTP	UDP	5966
2010-12-01 23:32:48	Atlanta	10.0.0.1	58522	Texas	10.0.0.26	80	HTTP	UDP	5694
2010-12-01 23:32:49	Atlanta	10.0.0.1	61656	Texas	10.0.0.28	80	HTTP	UDP	2909
2010-12-01 23:32:50	Atlanta	10.0.0.1	52950	Texas	10.0.0.28	80	HTTP	UDP	4801
2010-12-01 23:32:51	Atlanta	10.0.0.1	55165	Texas	10.0.0.29	80	HTTP	UDP	2580
2010-12-01 23:32:52	Atlanta	10.0.0.1	51559	Texas	10.0.0.26	80	HTTP	UDP	3431
2010-12-01 23:32:53	Atlanta	10.0.0.1	61385	Texas	10.0.0.27	80	HTTP	UDP	3183
2010-12-01 23:32:54	Atlanta	10.0.0.1	50947	Texas	10.0.0.25	80	HTTP	UDP	5345
2010-12-01 23:32:55	Atlanta	10.0.0.1	52069	Texas	10.0.0.25	80	HTTP	UDP	3310
2010-12-01 23:32:56	Atlanta	10.0.0.1	54968	Texas	10.0.0.25	80	HTTP	UDP	2079
2010-12-01 23:32:57	Atlanta	10.0.0.1	52058	Texas	10.0.0.25	80	HTTP	UDP	2595
2010-12-01 23:32:58	Atlanta	10.0.0.1	54273	Texas	10.0.0.25	80	HTTP	UDP	2002
2010-12-01 23:32:59	Atlanta	10.0.0.1	64509	Texas	10.0.0.28	80	HTTP	UDP	5472
2010-12-01 23:33:00	Atlanta	10.0.0.1	52815	Texas	10.0.0.29	80	HTTP	UDP	3224
2010-12-01 23:33:01	Atlanta	10.0.0.1	64927	Texas	10.0.0.27	80	HTTP	UDP	2652
2010-12-01 23:33:02	Atlanta	10.0.0.1	51621	Texas	10.0.0.30	80	HTTP	UDP	4879
2010-12-01 23:33:03	Atlanta	10.0.0.1	60476	Texas	10.0.0.25	80	HTTP	UDP	3499
2010-12-01 23:33:04	Atlanta	10.0.0.1	61844	Texas	10.0.0.28	80	HTTP	UDP	3607
2010-12-01 23:33:05	Atlanta	10.0.0.1	64912	Texas	10.0.0.27	80	HTTP	UDP	4933
2010-12-01 23:33:06	Atlanta	10.0.0.1	63194	Texas	10.0.0.28	80	HTTP	UDP	5285
2010-12-01 23:33:07	Atlanta	10.0.0.1	58688	Texas	10.0.0.28	80	HTTP	UDP	5284
2010-12-01 23:33:08	Atlanta	10.0.0.1	63872	Texas	10.0.0.30	80	HTTP	UDP	5039
2010-12-01 23:33:09	Atlanta	10.0.0.1	62136	Texas	10.0.0.29	80	HTTP	UDP	3860
2010-12-01 23:33:10	Atlanta	10.0.0.1	63993	Texas	10.0.0.27	80	HTTP	UDP	3445
2010-12-01 23:33:11	Atlanta	10.0.0.1	50168	Texas	10.0.0.26	80	HTTP	UDP	5043
2010-12-01 23:33:12	Atlanta	10.0.0.1	62968	Texas	10.0.0.26	80	HTTP	UDP	5280
2010-12-01 23:33:13	Atlanta	10.0.0.1	60042	Texas	10.0.0.26	80	HTTP	UDP	4270
2010-12-01 23:33:14	Atlanta	10.0.0.1	64970	Texas	10.0.0.30	80	HTTP	UDP	4724
2010-12-01 23:33:15	Atlanta	10.0.0.1	62410	Texas	10.0.0.29	80	HTTP	UDP	4647
2010-12-01 23:33:16	Atlanta	10.0.0.1	54683	Texas	10.0.0.28	80	HTTP	UDP	4312
2010-12-01 23:33:17	Atlanta	10.0.0.1	59617	Texas	10.0.0.29	80	HTTP	UDP	4046
2010-12-01 23:33:18	Atlanta	10.0.0.1	56728	Texas	10.0.0.29	80	HTTP	UDP	4936
2010-12-01 23:33:19	Atlanta	10.0.0.1	50842	Texas	10.0.0.29	80	HTTP	UDP	4188
2010-12-01 23:33:20	Atlanta	10.0.0.1	60583	Texas	10.0.0.28	80	HTTP	UDP	5355
2010-12-01 23:33:21	Atlanta	10.0.0.1	51039	Texas	10.0.0.25	80	HTTP	UDP	3855
2010-12-01 23:33:22	Atlanta	10.0.0.1	62656	Texas	10.0.0.25	80	HTTP	UDP	5309
2010-12-01 23:33:23	Atlanta	10.0.0.1	64339	Texas	10.0.0.28	80	HTTP	UDP	4395
2010-12-01 23:33:24	Atlanta	10.0.0.1	62540	Texas	10.0.0.28	80	HTTP	UDP	3347
2010-12-01 23:33:25	Atlanta	10.0.0.1	57415	Texas	10.0.0.29	80	HTTP	UDP	3292
2010-12-01 23:33:26	Atlanta	10.0.0.1	54213	Texas	10.0.0.29	80	HTTP	UDP	5369
2010-12-01 23:33:27	Atlanta	10.0.0.1	62435	Texas	10.0.0.27	80	HTTP	UDP	5267
2010-12-01 23:33:28	Atlanta	10.0.0.1	52944	Texas	10.0.0.28	80	HTTP	UDP	3421
2010-12-01 23:33:29	Atlanta	10.0.0.1	53120	Texas	10.0.0.27	80	HTTP	UDP	4374
2010-12-01 23:33:30	Atlanta	10.0.0.1	56652	Texas	10.0.0.25	80	HTTP	UDP	2329
2010-12-01 23:33:31	Atlanta	10.0.0.1	49940	Texas	10.0.0.25	80	HTTP	UDP	4273
2010-12-01 23:33:32	Atlanta	10.0.0.1	51020	Texas	10.0.0.25	80	HTTP	UDP	4270
2010-12-01 23:33:33	Atlanta	10.0.0.1	56163	Texas	10.0.0.25	80	HTTP	UDP	2946
2010-12-01 23:33:34	Atlanta	10.0.0.1	52870	Texas	10.0.0.27	80	HTTP	UDP	2231
2010-12-01 23:33:35	Atlanta	10.0.0.1	49428	Texas	10.0.0.30	80	HTTP	UDP	3889
2010-12-01 23:33:36	Atlanta	10.0.0.1	55495	Texas	10.0.0.26	80	HTTP	UDP	2994
2010-12-01 23:33:37	Atlanta	10.0.0.1	49954	Texas	10.0.0.29	80	HTTP	UDP	3331
2010-12-01 23:33:38	Atlanta	10.0.0.1	57299	Texas	10.0.0.26	80	HTTP	UDP	2366
2010-12-01 23:33:39	Atlanta	10.0.0.1	56875	Texas	10.0.0.26	80	HTTP	UDP	4113
2010-12-01 23:33:40	Atlanta	10.0.0.1	52453	Texas	10.0.0.28	80	HTTP	UDP	2263
2010-12-01 23:33:41	Atlanta	10.0.0.1	55425	Texas	10.0.0.30	80	HTTP	UDP	5171
2010-12-01 23:33:42	Atlanta	10.0.0.1	52636	Texas	10.0.0.26	80	HTTP	UDP	3905
2010-12-01 23:33:43	Atlanta	10.0.0.1	64166	Texas	10.0.0.28	80	HTTP	UDP	4683
2010-12-01 23:33:44	Atlanta	10.0.0.1	64415	Texas	10.0.0.30	80	HTTP	UDP	5841
2010-12-01 23:33:45	Atlanta	10.0.0.1	57475	Texas	10.0.0.25	80	HTTP	UDP	2860
2010-12-01 23:33:46	Atlanta	10.0.0.1	60695	Texas	10.0.0.29	80	HTTP	UDP	2997
2010-12-01 23:33:47	Atlanta	10.0.0.1	61162	Texas	10.0.0.30	80	HTTP	UDP	2690
2010-12-01 23:33:48	Atlanta	10.0.0.1	61822	Texas	10.0.0.26	80	HTTP	UDP	2217
2010-12-01 23:33:49	Atlanta	10.0.0.1	50166	Texas	10.0.0.30	80	HTTP	UDP	4530
2010-12-01 23:33:50	Atlanta	10.0.0.1	56666	Texas	10.0.0.27	80	HTTP	UDP	3893
2010-12-01 23:33:51	Atlanta	10.0.0.1	59113	Texas	10.0.0.30	80	HTTP	UDP	2114
2010-12-01 23:33:52	Atlanta	10.0.0.1	49449	Texas	10.0.0.25	80	HTTP	UDP	4488
2010-12-01 23:33:53	Atlanta	10.0.0.1	62386	Texas	10.0.0.25	80	HTTP	UDP	4538
2010-12-01 23:33:54	Atlanta	10.0.0.1	61508	Texas	10.0.0.28	80	HTTP	UDP	4879
2010-12-01 23:33:55	Atlanta	10.0.0.1	50007	Texas	10.0.0.25	80	HTTP	UDP	2882
2010-12-01 23:33:56	Atlanta	10.0.0.1	51996	Texas	10.0.0.29	80	HTTP	UDP	2891
2010-12-01 23:33:57	Atlanta	10.0.0.1	51036	Texas	10.0.0.27	80	HTTP	UDP	5918
2010-12-01 23:33:58	Atlanta	10.0.0.1	51348	Texas	10.0.0.27	80	HTTP	UDP	5826
2010-12-01 23:33:59	Atlanta	10.0.0.1	55180	Texas	10.0.0.26	80	HTTP	UDP	3970
2010-12-01 23:34:00	Atlanta	10.0.0.1	52142	Texas	10.0.0.25	80	HTTP	UDP	2797
2010-12-01 23:34:01	Atlanta	10.0.0.1	61518	Texas	10.0.0.25	80	HTTP	UDP	2298
2010-12-01 23:34:02	Atlanta	10.0.0.1	57145	Texas	10.0.0.30	80	HTTP	UDP	3647
2010-12-01 23:34:03	Atlanta	10.0.0.1	51030	Texas	10.0.0.28	80	HTTP	UDP	2003
2010-12-01 23:34:04	Atlanta	10.0.0.1	58506	Texas	10.0.0.27	80	HTTP	UDP	5275
2010-12-01 23:34:05	Atlanta	10.0.0.1	63738	Texas	10.0.0.29	80	HTTP	UDP	2728
2010-12-01 23:34:06	Atlanta	10.0.0.1	50635	Texas	10.0.0.25	80	HTTP	UDP	5338
2010-12-01 23:34:07	Atlanta	10.0.0.1	65046	Texas	10.0.0.30	80	HTTP	UDP	4316
2010-12-01 23:34:08	Atlanta	10.0.0.1	54373	Texas	10.0.0.30	80	HTTP	UDP	3826
2010-12-01 23:34:09	Atlanta	10.0.0.1	52070	Texas	10.0.0.29	80	HTTP	UDP	4355
2010-12-01 23:34:10	Atlanta	10.0.0.1	63148	Texas	10.0.0.25	80	HTTP	UDP	3497
2010-12-01 23:34:11	Atlanta	10.0.0.1	62331	Texas	10.0.0.27	80	HTTP	UDP	3303
2010-12-01 23:34:12	Atlanta	10.0.0.1	63851	Texas	10.0.0.26	80	HTTP	UDP	2477
2010-12-01 23:34:13	Atlanta	10.0.0.1	56793	Texas	10.0.0.26	80	HTTP	UDP	2875
2010-12-01 23:34:14	Atlanta	10.0.0.1	53425	Texas	10.0.0.29	80	HTTP	UDP	2910
2010-12-01 23:34:15	Atlanta	10.0.0.1	56012	Texas	10.0.0.30	80	HTTP	UDP	2511
2010-12-01 23:34:16	Atlanta	10.0.0.1	62344	Texas	10.0.0.29	80	HTTP	UDP	4564
2010-12-01 23:34:17	Atlanta	10.0.0.1	50014	Texas	10.0.0.29	80	HTTP	UDP	3196
2010-12-01 23:34:18	Atlanta	10.0.0.1	54082	Texas	10.0.0.29	80	HTTP	UDP	5480
2010-12-01 23:34:19	Atlanta	10.0.0.1	55718	Texas	10.0.0.25	80	HTTP	UDP	2059
2010-12-01 23:34:20	Atlanta	10.0.0.1	51271	Texas	10.0.0.30	80	HTTP	UDP	5997
2010-12-01 23:34:21	Atlanta	10.0.0.1	55871	Texas	10.0.0.28	80	HTTP	UDP	2572
2010-12-01 23:34:22	Atlanta	10.0.0.1	63577	Texas	10.0.0.27	80	HTTP	UDP	3647
2010-12-01 23:34:23	Atlanta	10.0.0.1	65163	Texas	10.0.0.30	80	HTTP	UDP	5907
